send_time,question,image_url,reply,token_count,token_sum,reply time
2024-11-18 21:54:54,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_200.jpg,No | Yes | Center | 800 | No | No | No | No | No | No | No | No | No | No | Yes,1474,768005,2024-11-18 21:55:02
2024-11-18 21:55:02,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_201.jpg,No | Yes | Center | 1000 | No | No | No | No | No | No | No | Yes | Bag | Right | 500 | Yes,1478,769483,2024-11-18 21:55:09
2024-11-18 21:55:09,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_202.jpg,No | Yes | Center | 1000 | No | No | No | No | No | No | No | Yes | Bag | Right | 300 | Yes,1478,770961,2024-11-18 21:55:17
2024-11-18 21:55:17,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_203.jpg,No | Yes | Center | 1000 | No | No | No | No | No | No | No | Yes | Bag | Right | 500 | Yes,1478,772439,2024-11-18 21:55:26
2024-11-18 21:55:26,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_204.jpg,No | Yes | Center | 800 | No | Yes | Right | 500 | No | No | No | Yes | Bag | Right | 500 | Yes,1478,773917,2024-11-18 21:55:35
2024-11-18 21:55:35,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_205.jpg,No | Yes | Center | 1000 | No | No | No | No | No | No | No | Yes | Bag | Right | 500 | Yes,1478,775395,2024-11-18 21:55:45
2024-11-18 21:55:45,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_206.jpg,No | Yes | Center | 1000 | No | No | No | No | No | No | No | Yes | No | No | No | Yes,1477,776872,2024-11-18 21:55:54
2024-11-18 21:55:54,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_207.jpg,No | Yes | Center | 800 | No | No | No | No | No | No | No | Yes | Bag | Center | 500 | Yes,1477,778349,2024-11-18 21:56:03
2024-11-18 21:56:03,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_208.jpg,No | Yes | Center | 1000 | No | Yes | Center | 800 | No | No | No | Yes | Bag | Center | 800 | Yes,1479,779828,2024-11-18 21:56:13
2024-11-18 21:56:13,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_209.jpg,No | Yes | Center | 1000 | No | No | No | No | No | No | No | Yes | Bag | Center | 800 | Yes,1478,781306,2024-11-18 21:56:21
2024-11-18 21:56:21,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_21.jpg,No | Yes | Center | 400 | No | No | No | No | No | No | No | Yes | Bag | Center | 50 | No,1477,782783,2024-11-18 21:56:31
2024-11-18 21:56:31,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_210.jpg,No | Yes | Center | 1000 | No | Yes | Center | 800 | No | No | No | Yes | Robot | Center | 800 | Yes,1479,784262,2024-11-18 21:56:38
2024-11-18 21:56:38,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_211.jpg,No | Yes | Center | 1000 | No | No | No | No | Yes | No | Center | Yes | Bag | Right | 500 | Yes,1478,785740,2024-11-18 21:56:48
2024-11-18 21:56:48,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_212.jpg,No | Yes | Center | 500 | Yes | No | No | No | No | No | No | No | No | No | Yes,1474,787214,2024-11-18 21:56:57
2024-11-18 21:56:57,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_213.jpg,No | Yes | Center | 500 | Yes | No | No | No | No | No | No | No | No | No | Yes,1474,788688,2024-11-18 21:57:05
2024-11-18 21:57:05,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_214.jpg,No | Yes | Center | 500 | Yes | No | No | No | No | No | No | No | No | No | Yes,1474,790162,2024-11-18 21:57:14
2024-11-18 21:57:14,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_215.jpg,No | Yes | Center | 500 | Yes | No | No | No | No | No | No | No | No | No | No | Yes,1476,791638,2024-11-18 21:57:23
2024-11-18 21:57:23,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_216.jpg,No | Yes | Center | 500 | Yes | No | No | No | No | No | No | Yes | Chair | Center | 500 | Yes,1477,793115,2024-11-18 21:57:33
2024-11-18 21:57:33,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_217.jpg,No | Yes | Center | 500 | Yes | No | No | No | No | No | No | Yes | Door | Center | 500 | Yes,1477,794592,2024-11-18 21:57:44
